,grade,stateabb,leaidC,fips,year,mn_all,mn_asn,mn_blk,mn_fem,mn_hsp,mn_mal,mn_wht,mn_wag,mn_wbg,mn_whg,mn_mfg
242,7,WA,5305131.562189055,53.0,2013.0,273.5310008457711,278.76656822318165,241.38757328292812,272.7326065879781,254.80070453889485,269.6186471821828,275.97707543749385,-9.76290833307682,20.915159893672772,15.339480395165099,-2.0787017227687032
243,7,WI,5508419.796296297,55.0,2013.0,278.28232650793643,276.1366749629937,240.25579085819925,274.00138126988287,246.45754713939996,275.2536691347284,280.06423281139655,-9.7977457129735,20.99307467966881,14.5521229338861,1.088547641531862
244,7,WV,5400828.5636363635,54.0,2013.0,262.15785254545455,276.4930331015701,241.95787446845077,263.90951918987713,245.5770219461592,260.84745436363636,262.5955136363636,-11.680936976259234,18.408451609309637,13.2085688380559,-2.449572762673412
245,8,AK,200366.0,2.0,2013.0,274.1823503333334,276.65034708312305,242.48837176069085,266.6994600549516,249.34040278397896,266.40574262067315,272.5730809048362,-7.149246568615088,19.719927154841308,13.311023519884564,-2.3065752890188467
246,8,AL,101699.48507462686,1.0,2013.0,266.4928058208954,277.82541957065996,248.9731921046496,268.8912087719646,248.5416873438616,264.12360277406,275.03004012794855,-11.403883696957205,22.497552124244528,14.406833448001242,-4.831841446149816
247,8,AR,506806.3947368421,5.0,2013.0,274.733540131579,276.26008305633536,244.18657510113735,273.87944562017447,247.71252285827913,271.05638352842436,278.41608721673657,-10.766818606354047,21.293394955825573,14.170040836860187,-2.3728731098029527
248,8,AZ,404906.7916666667,4.0,2013.0,272.9185400694445,280.94773762478985,245.95567590146467,272.79902843269406,263.06091860691623,270.4717786733642,276.7278338680428,-11.596931370434554,21.21461126485587,14.55050952179332,-3.2367589441529
249,8,CO,804542.9504132231,8.0,2013.0,285.72130115702475,280.2269971807807,243.39630329762974,277.85943560942394,259.51781533283037,278.651514827575,288.02657168646215,-10.053313679736773,20.93496152816189,16.615479212010566,-0.2808243240436499
250,8,CT,902731.3698630137,9.0,2013.0,290.0851821232877,282.7532610210273,243.02781867001664,288.10815839259476,252.60337848483084,286.51698074987814,292.3055909563341,-12.485781102675183,20.95023644975602,15.007145975973033,-1.8059265251910268
251,8,DC,1100030.0,11.0,2013.0,264.79999,302.28427,260.86127,267.98138,265.28116,261.69754,259.9711982707941,-11.04722699433811,20.103367768342196,13.859259446020653,-6.283844
252,8,DE,1000763.75,10.0,2013.0,281.829845625,292.2630224373423,266.7395025,282.12193875,267.50034426460934,281.41932875,289.87572312500004,-17.184227683961318,23.13622,13.938645992755168,-0.7026100264999999
253,8,FL,1201059.5671641792,12.0,2013.0,278.10394358208947,290.52050750282285,252.41181249975446,279.3939620215408,263.243728902402,276.6733751260906,281.06652496579017,-16.65291126502297,24.396864124480782,12.62861682681399,-1.8391934321072907
254,8,GA,1302861.7932960894,13.0,2013.0,274.35065229050286,280.0712092645852,258.8751583308677,276.0866768913179,257.3724871177516,272.0170346609503,280.5578701999504,-12.23563343473044,18.804310424296403,12.637190071123827,-4.10743678148772
255,8,HI,1500030.0,15.0,2013.0,280.5,279.89609,273.51018999999997,282.43597,273.87445,278.69912999999997,289.01468,9.1185913,15.504485999999998,15.140228,-3.7368468999999997
256,8,IA,1916937.656140351,19.0,2013.0,284.97679396491225,276.6971734608085,239.5799773972189,276.81088344176226,246.64781495114747,280.0066614295122,286.243379800292,-11.029512685043192,20.84354642930677,14.359537740418727,0.33715213996923066
